service_id,dim_call_service_id,dim_language_id,dim_client_id
3101,CLRT_CTR_Fre_None_M32,French,Clariant
3102,CLRT_CTR_Fre_NoRecord_IN2,French,Clariant
3103,CLRT_CTR_Ger_None_M32,German,Clariant
3104,CLRT_CTR_Ger_NoRecording_M32,German,Clariant
3105,CLRT_CTR_Ita_None_M32,Italian,Clariant
3106,CLRT_CTR_Ita_NoRecording_M32,Italian,Clariant
3107,CLRT_CTR_Rus_None_M32,Russian,Clariant
3108,CLRT_CTR_Spa_None_M32,Spanish,Clariant
3109,CLRT_CTR_Rus_NoRecording_M32,Russian,Clariant
3110,CLRT_CTR_Spa_NoRecording_M32,Spanish,Clariant
3111,CLRT_CTR_Fre_None_M33,French,Clariant
3112,CLRT_CTR_Ger_None_M33,German,Clariant
3113,CLRT_CTR_Ita_None_M33,Italian,Clariant
3114,CLRT_CTR_Rus_None_M33,Russian,Clariant
3115,CLRT_CTR_Spa_None_M33,Spanish,Clariant
3116,FIRM_CHE_Fre_Geranium_IN1,French,Firmenich
3117,FIRM_CHE_Fre_Geranium_IN2,French,Firmenich
3118,FIRM_CHE_Eng_Geranium_IN1,English,Firmenich
3119,FIRM_CHE_Eng_Geranium_IN2,English,Firmenich
3120,Gali_URY_Spa_Conversion_IN1,Spanish,Galileo_Bucharest
3121,Gali_URY_Spa_Gold_IN1,Spanish,Galileo_Bucharest
3122,Gali_URY_Spa_Silver_IN1,Spanish,Galileo_Bucharest
3123,Gali_URY_Spa_Bronze_IN1,Spanish,Galileo_Bucharest
3124,Gali_URY_Spa_NoCode_IN1,Spanish,Galileo_Bucharest
3125,WSP__URY_Spa_Gold_IN1,Spanish,Worldspan_Bucharest
3126,WSP__URY_Spa_Silver_IN1,Spanish,Worldspan_Bucharest
3127,WSP__URY_Spa_Bronze_IN1,Spanish,Worldspan_Bucharest
3128,WSP__URY_Spa_NoCode_IN1,Spanish,Worldspan_Bucharest
3129,Gali_CHL_Spa_Conversion_IN1,Spanish,Galileo_Bucharest
3130,Gali_CHL_Spa_Gold_IN1,Spanish,Galileo_Bucharest
3132,Gali_CHL_Spa_Silver_IN1,Spanish,Galileo_Bucharest
3133,Gali_CHL_Spa_Bronze_IN1,Spanish,Galileo_Bucharest
3134,Gali_CHL_Spa_NoCode_IN1,Spanish,Galileo_Bucharest
3135,WSP__CHL_Spa_Gold_IN1,Spanish,Worldspan_Bucharest
3137,WSP__CHL_Spa_Silver_IN1,Spanish,Worldspan_Bucharest
3138,WSP__CHL_Spa_Bronze_IN1,Spanish,Worldspan_Bucharest
3139,WSP__CHL_Spa_NoCode_IN1,Spanish,Worldspan_Bucharest
3140,Gali_ARG_Spa_Conversion_IN1,Spanish,Galileo_Bucharest
3141,Gali_ARG_Spa_Gold_IN1,Spanish,Galileo_Bucharest
3142,Gali_ARG_Spa_Silver_IN1,Spanish,Galileo_Bucharest
3143,Gali_ARG_Spa_Bronze_IN1,Spanish,Galileo_Bucharest
3144,Gali_ARG_Spa_NoCode_IN1,Spanish,Galileo_Bucharest
3145,WSP__ARG_Spa_Gold_IN1,Spanish,Worldspan_Bucharest
3146,WSP__ARG_Spa_Silver_IN1,Spanish,Worldspan_Bucharest
3147,WSP__ARG_Spa_Bronze_IN1,Spanish,Worldspan_Bucharest
3148,WSP__ARG_Spa_NoCode_IN1,Spanish,Worldspan_Bucharest
3150,WSP__MEX_Spa_Gold_IN1,Spanish,Worldspan_Bucharest
3151,WSP__MEX_Spa_Silver_IN1,Spanish,Worldspan_Bucharest
3152,WSP__MEX_Spa_Bronze_IN1,Spanish,Worldspan_Bucharest
3153,WSP__MEX_Spa_NoCode_IN1,Spanish,Worldspan_Bucharest
3154,APO__MEX_Spa_Conversion_IN1,Spanish,Apollo
3155,APO__MEX_Spa_Gold_IN1,Spanish,Apollo
3156,APO__MEX_Spa_Silver_IN1,Spanish,Apollo
3157,APO__MEX_Spa_Bronze_IN1,Spanish,Apollo
3158,APO__MEX_Spa_NoCode_IN1,Spanish,Apollo
3159,Gali_BRA_Por_Conversion_IN1,Portuguese,Galileo_Brussels
3160,SAPA_HUN_Eng_None_IN1,English,Hydro
3161,SAPA_HUN_Hun_None_IN1,Hungarian,Hydro
3162,SAPA_ROU_Eng_None_IN1,English,Hydro
3163,SAPA_ROU_Rum_None_IN1,Romanian,Hydro
3164,SAPA_ROU_Hun_None_IN1,Hungarian,Hydro
3165,SAPA_HUN_Eng_None_M31,English,Hydro
3166,SAPA_ROU_Eng_None_M31,English,Hydro
3167,CLRT_CTR_Eng_None_IN1AH,English,Clariant
3168,CLRT_CTR_Eng_NoRecording_IN1AH,English,Clariant
3169,MSER_CTR_Spa_None_IN1,Spanish,Merck_Serono
3171,SPAS_VNM_Lng_None_M31,Undefined,Sanofi_Pasteur
3172,BIRD_FRA_Fre_None_M31,French,BioRad
3173,BIRD_CTR_Fre_None_IN1,French,BioRad
3174,BIRD_CTR_Ger_None_IN1,German,BioRad
3175,BIRD_CTR_Spa_None_IN1,Spanish,BioRad
3176,BIRD_CTR_Por_None_IN1,Portuguese,BioRad
3179,ENET_ITA_Ita_None_IN1,Italian,eNett
3180,ENET_CTR_Eng_SOS_IN1,English,eNett
3181,ENET_ARE_Eng_None_IN1,English,eNett
3182,ENET_ARE_Eng_None_M31,English,eNett
3183,ENET_ITA_Ita_None_M31,Italian,eNett
3184,BIRD_BRA_Lng_None_M31,Undefined,BioRad
3185,BIRD_MEX_Lng_None_M31,Undefined,BioRad
3186,BIRD_DEU_Lng_None_M31,Undefined,BioRad
3187,BIRD_ITA_Lng_None_M31,Undefined,BioRad
3188,BIRD_RUS_Lng_None_M31,Undefined,BioRad
3189,BIRD_CTR_Ita_None_IN1,Italian,BioRad
3190,BIRD_CTR_Rus_None_IN1,Russian,BioRad
3191,BIRD_ARG_Lng_None_M31,Undefined,BioRad
3192,BIRD_AUT_Lng_None_M31,Undefined,BioRad
3193,BIRD_BEL_Lng_None_M31,Undefined,BioRad
3194,BIRD_CZE_Lng_None_M31,Undefined,BioRad
3195,BIRD_DNK_Lng_None_M31,Undefined,BioRad
3196,BIRD_EST_Lng_None_M31,Undefined,BioRad
3197,BIRD_FIN_Lng_None_M31,Undefined,BioRad
3198,BIRD_GRC_Lng_None_M31,Undefined,BioRad
3199,BIRD_HUN_Lng_None_M31,Undefined,BioRad
3200,BIRD_ISR_Lng_None_M31,Undefined,BioRad
3201,BIRD_KAZ_Lng_None_M31,Undefined,BioRad
3202,BIRD_NOR_Lng_None_M31,Undefined,BioRad
3203,BIRD_POL_Lng_None_M31,Undefined,BioRad
3204,BIRD_PRT_Lng_None_M31,Undefined,BioRad
3205,BIRD_ROU_Lng_None_M31,Undefined,BioRad
3206,BIRD_ZAF_Lng_None_M31,Undefined,BioRad
3207,BIRD_ESP_Lng_None_M31,Undefined,BioRad
3208,BIRD_SWE_Lng_None_M31,Undefined,BioRad
3209,BIRD_NLD_Lng_None_M31,Undefined,BioRad
3210,BIRD_TUR_Lng_None_M31,Undefined,BioRad
3211,BIRD_GBR_Lng_None_M31,Undefined,BioRad
3212,BIRD_ARE_Lng_None_M31,Undefined,BioRad
3214,BIRD_CTR_Eng_EMEA_IN1,English,BioRad
3215,BIRD_CTR_Eng_EMEA_IN1AH,English,BioRad
3216,SAPA_NLD_Eng_None_IN1,English,Hydro
3217,SAPA_NLD_Dut_None_IN1,Dutch,Hydro
3218,SAPA_NLD_Lng_None_M31,Undefined,Hydro
3219,SAVE_CTR_Pol_None_IN1,Polish,sanofi_aventis
3220,SAVE_CTR_Pol_None_M32,Polish,sanofi_aventis
3221,MSER_BEL_Eng_Spec_IN1,English,Merck_Serono
3222,MSER_CTR_Fre_Spec_IN1,French,Merck_Serono
3223,MSER_CTR_Ger_Spec_IN1,German,Merck_Serono
3224,MSER_CTR_Spa_Spec_IN1,Spanish,Merck_Serono
3225,CRFH_HND_Lng_None_M30,Undefined,CRF_Health
3226,SAPA_MEX_Lng_None_M31,Undefined,Hydro
3228,SAPA_FRA_Fre_None_IN1,French,Hydro
3229,SAPA_FRA_Eng_None_IN1,English,Hydro
3230,SAPA_FRA_Lng_None_M31,Undefined,Hydro
3231,SAPA_BEL_Dut_None_IN1,Dutch,Hydro
3232,SAPA_BEL_Eng_None_IN1,English,Hydro
3233,SAPA_BEL_Lng_None_M31,Undefined,Hydro
3234,SAPA_BEL_Fre_None_IN1,French,Hydro
3235,ENET_AUS_Eng_None_IN1,English,eNett
3236,ENET_HKG_Eng_None_IN1,English,eNett
3237,ENET_USA_Eng_None_IN1,English,eNett
3238,ENET_CAN_Eng_None_IN1,English,eNett
3239,ENET_NZL_Eng_None_IN1,English,eNett
3240,ENET_SGP_Eng_None_IN1,English,eNett
3241,ENET_THA_Eng_None_IN1,English,eNett
3242,ENET_AUS_Eng_None_M31,English,eNett
3243,ENET_HKG_Eng_None_M31,English,eNett
3244,ENET_NZL_Eng_None_M31,English,eNett
3245,ENET_SGP_Eng_None_M31,English,eNett
3246,ENET_THA_Eng_None_M31,English,eNett
3247,ENET_USA_Eng_None_M31,English,eNett
3248,ENET_CAN_Eng_None_M31,English,eNett
3249,SAVE_HUN_Hun_None_IN1,Hungarian,sanofi_aventis
3250,SAVE_HUN_Hun_None_M31,Hungarian,sanofi_aventis
3251,MSER_BRA_Eng_None_M31,English,Merck_Serono
3252,MSER_MEX_Spa_None_M31,Spanish,Merck_Serono
3253,MSER_SGP_Eng_None_M31,English,Merck_Serono
3254,MSER_ECU_Spa_None_M31,Spanish,Merck_Serono
3255,MSER_HKG_Eng_None_M31,English,Merck_Serono
3256,MSER_MYS_Eng_None_M31,English,Merck_Serono
3257,MSER_VEN_Spa_None_M31,Spanish,Merck_Serono
3258,SPAS_DNK_Lng_None_M31,Undefined,Sanofi_Pasteur
3259,SAPA_CTR_Lng_OnCall_M31,Undefined,Hydro
3266,ENET_CTR_Eng_FTS_IN1,English,eNett
3267,SAPA_ARE_Eng_None_IN1,English,Hydro
3268,SAPA_ARE_Eng_None_M31,English,Hydro
3269,CRFH_LUX_Lng_None_M30,Undefined,CRF_Health
3270,BIRD_CTR_Mdr_None_IN1,Mandar,BioRad
3271,BIRD_CTR_Jpn_None_IN1,Japanese,BioRad
3272,BIRD_CTR_Kor_None_IN1,Korean,BioRad
3273,BIRD_CTR_Yue_None_IN1,Chinese Cantonese,BioRad
3274,BIRD_AUS_Lng_None_M31,Undefined,BioRad
3275,BIRD_NZL_Lng_None_M31,Undefined,BioRad
3276,BIRD_CHN_Lng_None_M31,Undefined,BioRad
3277,BIRD_HKG_Lng_None_M31,Undefined,BioRad
3278,BIRD_IND_Lng_None_M31,Undefined,BioRad
3279,BIRD_JPN_Lng_None_M31,Undefined,BioRad
3280,BIRD_KOR_Lng_None_M31,Undefined,BioRad
3281,BIRD_SGP_Lng_None_M31,Undefined,BioRad
3282,BIRD_TWN_Lng_None_M31,Undefined,BioRad
3283,BIRD_THA_Lng_None_M31,Undefined,BioRad
3285,SAPA_DNK_Lng_None_M31,Undefined,Hydro
3286,SAPA_DNK_Eng_None_IN1,English,Hydro
3287,SAPA_DNK_Dan_None_IN1,Danish,Hydro
3288,BIRD_CTR_Eng_APAC_IN1,English,BioRad
3289,BIRD_CTR_Eng_APAC_IN1AH,English,BioRad
3290,SAPA_FIN_Eng_None_IN1,English,Hydro
3291,SAPA_NOR_Eng_None_IN1,English,Hydro
3292,SAPA_LTU_Eng_None_IN1,English,Hydro
3293,SAPA_LVA_Eng_None_IN1,English,Hydro
3294,SAPA_SWE_Swe_None_IN1,Swedish,Hydro
3295,SAPA_SWE_Eng_None_IN1,English,Hydro
3296,SAPA_FIN_Lng_None_M31,Undefined,Hydro
3297,SAPA_NOR_Lng_None_M31,Undefined,Hydro
3298,SAPA_LTU_Lng_None_M31,Undefined,Hydro
3299,SAPA_LVA_Lng_None_M31,Undefined,Hydro
3300,SAPA_SWE_Lng_None_M31,Undefined,Hydro
3301,APO__CAN_Eng_Recovery_IN1,English,Apollo
3302,APO__CAN_Fre_Recovery_IN1,French,Apollo
3303,MSER_GTM_Spa_None_M31,Spanish,Merck_Serono
3304,FIRM_USA_Eng_None_IN1,English,Firmenich
3305,FIRM_IND_Eng_None_IN1,English,Firmenich
3306,FIRM_IND_Eng_VIP_IN1,English,Firmenich
3307,FIRM_USA_Eng_VIP_IN1,English,Firmenich
3308,FIRM_USA_Eng_VIP_M31,English,Firmenich
3309,FIRM_IND_Eng_VIP_M31,English,Firmenich
3310,SAPA_DNK_Ger_None_IN1,German,Hydro
3311,PUR__CTR_Spa_None_IN1,Spanish,Puratos
3312,PUR__CTR_Spa_None_IN2,Spanish,Puratos
3313,PUR__CTR_Por_None_IN1,Portuguese,Puratos
3314,PUR__CTR_Por_None_IN2,Portuguese,Puratos
3315,PUR__CTR_Eng_None_IN2OVSpa,English,Puratos
3316,PUR__CTR_Eng_None_IN2OVPor,English,Puratos
3318,PUR__CTR_Spa_None_M32,Spanish,Puratos
3320,PUR__CTR_Por_None_M32,Portuguese,Puratos
3321,SPAS_CTR_Ger_None_IN1,German,Sanofi_Pasteur
3322,SPAS_JPN_Lng_None_M31,Undefined,Sanofi_Pasteur
3323,SPAS_ROU_Lng_None_M31,Undefined,Sanofi_Pasteur
3324,SPAS_SVK_Lng_None_M31,Undefined,Sanofi_Pasteur
3325,SPAS_GTM_Lng_None_M31,Undefined,Sanofi_Pasteur
3326,FIRM_BRA_Lng_VIP_M31,Undefined,Firmenich
3327,FIRM_ARG_Lng_VIP_M31,Undefined,Firmenich
3328,FIRM_ARG_Eng_None_IN1,English,Firmenich
3329,FIRM_BRA_Eng_None_IN1,English,Firmenich
3330,FIRM_ARG_Eng_VIP_IN1,English,Firmenich
3331,FIRM_BRA_Eng_VIP_IN1,English,Firmenich
3332,FIRM_ARG_Eng_Geranium_IN1,English,Firmenich
3333,FIRM_BRA_Eng_Geranium_IN1,English,Firmenich
3334,FIRM_BRA_Por_Geranium_IN1,Portuguese,Firmenich
3335,FIRM_BRA_Por_VIP_IN1,Portuguese,Firmenich
3336,FIRM_BRA_Por_None_IN1,Portuguese,Firmenich
3337,FIRM_BRA_Por_None_IN2,Portuguese,Firmenich
3338,FIRM_ARG_Spa_Geranium_IN1,Spanish,Firmenich
3339,FIRM_ARG_Spa_VIP_IN1,Spanish,Firmenich
3340,FIRM_ARG_Spa_None_IN1,Spanish,Firmenich
3341,FIRM_ARG_Spa_None_IN2,Spanish,Firmenich
3342,FIRM_ARG_Spa_None_M32,Spanish,Firmenich
3343,FIRM_BRA_Por_None_M32,Portuguese,Firmenich
3346,SAVE_CTR_Eng_Vip__IN1,English,sanofi_aventis
3347,Gali_PHL_Eng_AFTH_IN1,English,Galileo_Manila
3348,JDSD_CTR_Ger_EOCSPasswordNoRecording_IN1,German,John_Deere
3349,JDSD_CTR_Ger_EOCSPasswordNoRecording_IN2,German,John_Deere
3350,JDSD_CTR_Ger_EOCSPassword_IN1,German,John_Deere
3351,JDSD_CTR_Ger_EOCSPassword_IN2,German,John_Deere
3352,JDSD_CTR_Ger_EPDCPasswordNoRecording_IN1,German,John_Deere
3353,JDSD_CTR_Ger_EPDCPasswordNoRecording_IN2,German,John_Deere
3354,JDSD_CTR_Ger_EPDCPassword_IN1,German,John_Deere
3355,JDSD_CTR_Ger_EPDCPassword_IN2,German,John_Deere
3356,JDSD_CTR_Ger_LXPasswordNoRecording_IN1,German,John_Deere
3357,JDSD_CTR_Ger_LXPasswordNoRecording_IN2,German,John_Deere
3358,JDSD_CTR_Ger_LXPassword_IN1,German,John_Deere
3359,JDSD_CTR_Ger_LXPassword_IN2,German,John_Deere
3360,JDSD_CTR_Ger_ZXPasswordNoRecording_IN1,German,John_Deere
3361,JDSD_CTR_Ger_ZXPasswordNoRecording_IN2,German,John_Deere
3362,JDSD_CTR_Ger_ZXPassword_IN1,German,John_Deere
3363,JDSD_CTR_Ger_ZXPassword_IN2,German,John_Deere
3364,JDSD_CTR_Ger_EOCSPasswordNoRecording_M32,German,John_Deere
3365,JDSD_CTR_Ger_EOCSPasswordNoRecording_M33,German,John_Deere
3366,JDSD_CTR_Ger_EOCSPassword_M32,German,John_Deere
3367,JDSD_CTR_Ger_EOCSPassword_M33,German,John_Deere
3368,JDSD_CTR_Ger_EPDCPasswordNoRecording_M32,German,John_Deere
3369,JDSD_CTR_Ger_EPDCPasswordNoRecording_M33,German,John_Deere
3370,JDSD_CTR_Ger_EPDCPassword_M32,German,John_Deere
3371,JDSD_CTR_Ger_EPDCPassword_M33,German,John_Deere
3372,JDSD_CTR_Ger_LXPasswordNoRecording_M32,German,John_Deere
3373,JDSD_CTR_Ger_LXPasswordNoRecording_M33,German,John_Deere
3374,JDSD_CTR_Ger_LXPassword_M32,German,John_Deere
3375,JDSD_CTR_Ger_LXPassword_M33,German,John_Deere
3376,JDSD_CTR_Ger_ZXPasswordNoRecording_M32,German,John_Deere
3377,JDSD_CTR_Ger_ZXPasswordNoRecording_M33,German,John_Deere
3378,JDSD_CTR_Ger_ZXPassword_M32,German,John_Deere
3379,JDSD_CTR_Ger_ZXPassword_M33,German,John_Deere
3380,SAPA_CHN_Eng_None_IN1,English,Hydro
3381,SAPA_CHN_Cmn_None_IN1,Chinese Mandarin,Hydro
3382,SAPA_CHN_Lng_None_M31,Undefined,Hydro
3384,TRW__MEX_Eng_None_IN1,English,TRW_Global
3390,SAPA_BEL_Ger_None_IN1,German,Hydro
3391,SAPA_NOR_Swe_None_IN1,Swedish,Hydro
3392,SAPA_IND_Eng_None_IN1,English,Hydro
3393,SAPA_IND_Eng_None_M31,English,Hydro
3394,KHNZ_CAN_Fre_None_IN1,French,Kraft_Heinz
3395,KHNZ_CAN_Eng_None_IN1AH,English,Kraft_Heinz
3396,KHNZ_USA_Eng_None_IN1,English,Kraft_Heinz
3397,KHNZ_CTR_Lng_None_Out,Undefined,Kraft_Heinz
3398,KHNZ_CAN_Fre_None_M31,French,Kraft_Heinz
3399,KHNZ_USA_Eng_None_M31,English,Kraft_Heinz
3400,ALCB_MEX_Spa_None_M31,Spanish,Alcoa_Bucharest
3401,MSER_BEL_Eng_None_IN2,English,Merck_Serono
3402,MSER_BEL_Eng_Spec_IN2,English,Merck_Serono
3403,MSER_CTR_Fre_None_IN2,French,Merck_Serono
3404,MSER_CTR_Fre_Spec_IN2,French,Merck_Serono
3405,MSER_CTR_Ger_None_IN2,German,Merck_Serono
3406,MSER_CTR_Ger_Spec_IN2,German,Merck_Serono
3407,MSER_CTR_Spa_None_IN2,Spanish,Merck_Serono
3408,MSER_CTR_Spa_Spec_IN2,Spanish,Merck_Serono
3409,SAPA_ARG_Lng_None_M31,Undefined,Hydro
3410,SAPA_BRA_Lng_None_M31,Undefined,Hydro
3411,SAPA_ARG_Eng_None_IN1,English,Hydro
3412,SAPA_ARG_Spa_None_IN1,Spanish,Hydro
3413,MSER_CTR_Eng_None_M32,English,Merck_Serono
3414,MSER_CTR_Eng_Spec_M32,English,Merck_Serono
3415,MSER_CTR_Fre_None_M32,French,Merck_Serono
3416,MSER_CTR_Fre_Spec_M32,French,Merck_Serono
3417,MSER_CTR_Ger_None_M32,German,Merck_Serono
3418,MSER_CTR_Ger_Spec_M32,German,Merck_Serono
3419,MSER_CTR_Spa_None_M32,Spanish,Merck_Serono
3420,MSER_CTR_Spa_Spec_M32,Spanish,Merck_Serono
3421,SAPA_BRA_Eng_None_IN1,English,Hydro
3422,SAPA_BRA_Por_None_IN1,Portuguese,Hydro
3425,MEDI_CTR_Eng_None_M32,English,Medidata
3426,MEDI_CTR_Spa_None_M32,Spanish,Medidata
3428,MEDI_CTR_Eng_None_IN2,English,Medidata
3429,MEDI_CTR_Spa_None_IN1,Spanish,Medidata
3430,MEDI_CTR_Spa_None_IN2,Spanish,Medidata
3431,MEDI_CTR_Lng_None_Out,Undefined,Medidata
3432,WSP__DEU_Eng_Travix_IN1,English,Worldspan_Bucharest
3433,WSP__NLD_Eng_Travix_IN1,English,Worldspan_Bucharest
3434,WSP__IND_Eng_Travix_IN1,English,Worldspan_Bucharest
3435,WSP__CTR_Eng_TravixEmergency_IN1,English,Worldspan_Bucharest
3436,WSP__IND_Eng_Travix_M31,English,Worldspan_Bucharest
3437,WSP__CTR_Eng_TravixEmergency_M31,English,Worldspan_Bucharest
3438,ENET_JPN_Eng_None_IN1,English,eNett
3439,ENET_JPN_Eng_None_M31,English,eNett
4021,IBO__CTR_eng_IBCore_IN1,English,IBO
4022,IBO__CTR_eng_None_M31,English,IBO
4024,IBO__CTR_eng_DispatchSupport_IN1,English,IBO
4216,TRH__CTR_Lng_None_Out,Undefined,Tudor_Reilly_Health
4269,IBO__CTR_eng_VIP_IN1,English,IBO
4668,MEDI_CTR_Eng_None_IN1,English,Medidata
1000004,PMI__CTR_Bul_EMEA_ASBR,Bulgarian,Philip_Morris
1000006,PMI__BGR_Lng_None_M31,Undefined,Philip_Morris
1000007,PMI__ROU_Lng_None_M31,Undefined,Philip_Morris
1000008,PMI__CTR_Rum_EMEA_ASBR,Romanian,Philip_Morris
1000012,PMI__CTR_Lng_None_Out,Undefined,Philip_Morris
1000013,CCH__CTR_Eng_None_ASBR,English,CCH_ServiceDesk
1000014,CCH__CTR_Ger_None_ASBR,German,CCH_ServiceDesk
1000015,CCH__CTR_Rum_None_ASBR,Romanian,CCH_ServiceDesk
1000016,CCH__CTR_Eng_None_M31,English,CCH_ServiceDesk
1000017,CCH__CTR_Rum_None_M31,Romanian,CCH_ServiceDesk
1000018,CCH__CTR_Ger_None_M31,German,CCH_ServiceDesk
1000019,CCH__CTR_Lng_Stefanini_OUT,Undefined,CCH_ServiceDesk
1000020,CCH__CTR_Lng_CCH_OUT,Undefined,CCH_ServiceDesk
1000021,LIND_CTR_Eng_Colombia_ASBR,English,LINDE
1000022,LIND_CTR_Fre_RNA_ASBR,French,LINDE
1000023,LIND_CTR_Spa_Colombia_ASBR,Spanish,LINDE
1000024,LIND_CTR_Lng_GSD_M31,Undefined,LINDE
1000025,LIND_CTR_Lng_LIFT_M31,Undefined,LINDE
1000029,LIND_CTR_Eng_GSD_ASBR,English,LINDE
1000030,LIND_CTR_Eng_LIFT_ASBR,English,LINDE
1000031,LIND_CTR_Eng_RNA_ASBR,English,LINDE
1000032,LIND_CTR_Spa_RNA_ASBR,Spanish,LINDE
1000033,CCH__CTR_Eng_NoRecording_ASBR,English,CCH_ServiceDesk
1000034,CCH__CTR_Ger_NoRecording_ASBR,German,CCH_ServiceDesk
1000039,ORBZ_CTR_Eng_None_ASBR,English,Orbitz_WW_SD
1000040,Orbz_CTR_Eng_None_M31,English,Orbitz_WW_SD
1000041,Orbz_CTR_Lng_None_Out,Undefined,Orbitz_WW_SD
1000042,GMSD_CTR_Eng_ANZ_ASBR,English,Goodman_Service_Desk
1000043,GMSD_CTR_Eng_EU_ASBR,English,Goodman_Service_Desk
1000044,GMSD_CTR_Eng_HKC_ASBR,English,Goodman_Service_Desk
1000045,GMSD_CTR_Eng_US_ASBR,English,Goodman_Service_Desk
1000048,GMSD_CTR_Eng_External_M32,English,Goodman_Service_Desk
1000049,GMSD_CTR_Eng_None_M31,English,Goodman_Service_Desk
1000050,FIRM_CTR_Eng_Geranium_ASBR,English,Firmenich
1000051,FIRM_CTR_Eng_None_ASBR,English,Firmenich
1000052,FIRM_CTR_Eng_VIP_ASBR,English,Firmenich
1000053,FIRM_CTR_Fre_Geranium_ASBR,French,Firmenich
1000054,FIRM_CTR_Fre_None_ASBR,French,Firmenich
1000055,FIRM_CTR_Por_Geranium_ASBR,Portuguese,Firmenich
1000056,FIRM_CTR_Por_None_ASBR,Portuguese,Firmenich
1000057,FIRM_CTR_Spa_Geranium_ASBR,Spanish,Firmenich
1000058,FIRM_CTR_Spa_None_ASBR,Spanish,Firmenich
1000059,FIRM_CTR_Eng_None_M31,English,Firmenich
1000060,FIRM_CTR_Fre_None_M31,French,Firmenich
1000061,FIRM_CTR_Por_None_M31,Portuguese,Firmenich
1000062,FIRM_CTR_Spa_None_M31,Spanish,Firmenich
1000064,CCH__NGA_Eng_None_ASBR,English,CCH_ServiceDesk
1000065,CCH__CTR_Eng_VIP_ASBR,English,CCH_ServiceDesk
1000066,CCH__CTR_Ita_None_M31,Italian,CCH_ServiceDesk
1000067,CCH__CTR_Ita_None_ASBR,Italian,CCH_ServiceDesk
1000068,LIND_CTR_Lng_RSP_M31,Undefined,LINDE
1000069,LIND_CTR_Eng_RSP_ASBR,English,LINDE
1000071,CCH__CTR_Bul_None_ASBR,Bulgarian,CCH_ServiceDesk
1000072,CCH__CTR_Bos_None_ASBR,Bosnian,CCH_ServiceDesk
1000073,CCH__CTR_Hrv_None_ASBR,Croatian,CCH_ServiceDesk
1000074,CCH__CTR_Cze_None_ASBR,Czech,CCH_ServiceDesk
1000075,CCH__CTR_Hun_None_ASBR,Hungarian,CCH_ServiceDesk
1000076,CCH__CTR_Pol_None_ASBR,Polish,CCH_ServiceDesk
1000077,CCH__CTR_Srp_None_ASBR,Serbian,CCH_ServiceDesk
1000078,CCH__CTR_Slv_None_ASBR,Slovenian,CCH_ServiceDesk
1000079,CCH__CTR_Mkd_None_ASBR,Macedonian,CCH_ServiceDesk
1000080,CCH__CTR_Bul_None_M31,Bulgarian,CCH_ServiceDesk
1000081,CCH__CTR_Bos_None_M31,Bosnian,CCH_ServiceDesk
1000082,CCH__CTR_Hrv_None_M31,Croatian,CCH_ServiceDesk
1000083,CCH__CTR_Cze_None_M31,Czech,CCH_ServiceDesk
1000084,CCH__CTR_Hun_None_M31,Hungarian,CCH_ServiceDesk
1000085,CCH__CTR_Mkd_None_M31,Macedonian,CCH_ServiceDesk
1000086,CCH__CTR_Pol_None_M31,Polish,CCH_ServiceDesk
1000087,CCH__CTR_Srp_None_M31,Serbian,CCH_ServiceDesk
1000088,CCH__CTR_Slv_None_M31,Slovenian,CCH_ServiceDesk
1000089,PMI__CTR_Spa_LATAM_M31,Spanish,Philip_Morris
1000090,PMI__CTR_Por_LATAM_M31,Portuguese,Philip_Morris
1000091,PMI__CTR_Spa_LATAM_ASBR,Spanish,Philip_Morris
1000092,PMI__CTR_Eng_LATAM_ASBR,English,Philip_Morris
1000093,PMI__CTR_Por_LATAM_ASBR,Portuguese,Philip_Morris
1000095,PMI__CTR_Eng_NAM_ASBR,English,Philip_Morris
1000096,PMI__CTR_Fre_NAM_ASBR,French,Philip_Morris
1000097,PMI__CTR_Eng_NAM_M31,English,Philip_Morris
1000098,PMI__CTR_Fre_NAM_M31,French,Philip_Morris
1000099,PMI__CTR_Eng_APAC_ASBR,English,Philip_Morris
1000100,PMI__CTR_Cmn_APAC_ASBR,Chinese Mandarin,Philip_Morris
1000102,PMI__CTR_Eng_APAC_M31,English,Philip_Morris
1000103,PMI__CTR_Cmn_APAC_M31,Chinese Mandarin,Philip_Morris
1000105,PMI__CTR_Jpn_APAC_M31,Japanese,Philip_Morris
1000106,PMI__CTR_Jpn_APAC_ASBR,Japanese,Philip_Morris
1000109,TRW__CTR_Eng_None_ASBR,English,TRW_Global
1000110,TRW__CTR_Ita_None_ASBR,Italian,TRW_Global
1000111,TRW__CTR_Ger_None_ASBR,German,TRW_Global
1000112,TRW__CTR_Spa_None_ASBR,Spanish,TRW_Global
1000113,TRW__CTR_Eng_Emergency_ASBR,English,TRW_Global
1000114,TRW__CTR_Eng_None_M31,English,TRW_Global
1000119,NVLS_CTR_Fre_NoRecording_ASBR,French,Novelis_EMEA
1000120,NVLS_CTR_Ita_NoRecording_ASBR,Italian,Novelis_EMEA
1000121,NVLS_CTR_Ger_NoRecording_ASBR,German,Novelis_EMEA
1000122,NVLS_CTR_Ger_None_ASBR,German,Novelis_EMEA
1000123,NVLS_CTR_Ita_None_ASBR,Italian,Novelis_EMEA
